playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC+,BsR,Fld,Off,Def,WAR,ADP
19566,Nathaniel Lowe,TEX,146,630,542.444089456869,139.88817891373802,25.159744408945684,2.0127795527156547,23.14696485623003,78.49840255591054,79.50479233226837,76.48562300319489,158.0031948881789,4.025559105431309,5.031948881789138,2.0127795527156547,0.257,0.35100000000000003,0.44,0.7909999999999999,0.342,118,-0.9057507987220447,-2.0127795527156547,13.083067092651756,-14.290734824281149,2.0127795527156547,245.3
15223,Adam Frazier,SEA,133,574,514.8547297297297,135.74324324324326,26.179054054054053,2.9087837837837838,9.695945945945946,65.93243243243244,50.41891891891892,42.66216216216216,74.65878378378379,7.756756756756757,7.756756756756757,3.8783783783783785,0.264,0.32799999999999996,0.38,0.7070000000000001,0.309,100,0.2908783783783784,-1.5513513513513515,0.0,-0.19391891891891894,1.9391891891891893,350.6
16930,Jonah Heim,TEX,79,314,286.2312925170068,70.48979591836735,13.884353741496598,1.0680272108843536,9.612244897959183,34.176870748299315,36.31292517006803,20.292517006802722,58.74149659863946,2.136054421768707,4.272108843537414,1.0680272108843536,0.245,0.298,0.39899999999999997,0.6970000000000001,0.301,90,-0.3204081632653061,0.6408163265306122,-3.951700680272109,7.1557823129251705,2.136054421768707,452.9
21479,Nico Hoerner,CHC,131,567,504.7411764705882,140.08235294117648,28.905882352941177,2.223529411764706,7.7823529411764705,61.14705882352941,56.7,45.582352941176474,85.60588235294117,7.7823529411764705,12.229411764705882,5.5588235294117645,0.27699999999999997,0.34299999999999997,0.39,0.733,0.319,97,-0.22235294117647061,-1.6676470588235295,-2.3347058823529414,5.669999999999999,2.223529411764706,428.3
19918,Daulton Varsho,ARI,105,438,390.1601941747573,98.86893203883496,20.199029126213592,3.1893203883495147,17.009708737864077,54.21844660194175,57.40776699029126,37.20873786407767,86.1116504854369,4.252427184466019,7.441747572815534,3.1893203883495147,0.254,0.32299999999999995,0.451,0.775,0.33,104,0.5315533980582524,0.7441747572815534,2.5514563106796118,5.315533980582524,2.1262135922330097,94.5
10324,Marcell Ozuna,ATL,149,644,570.1147286821705,150.76589147286822,25.95968992248062,0.9984496124031008,28.955038759689923,83.86976744186046,94.85271317829458,63.90077519379845,142.77829457364342,4.992248062015504,2.9953488372093022,0.9984496124031008,0.264,0.34,0.467,0.807,0.345,113,-0.4992248062015504,-0.5990697674418605,10.084341085271317,-11.582015503875969,1.9968992248062016,192.8
22581,Alejandro Kirk,TOR,87,359,319.2305389221557,89.21257485029939,19.347305389221557,1.0748502994011977,16.122754491017965,48.368263473053894,51.59281437125748,31.17065868263473,50.517964071856284,4.299401197604791,2.1497005988023954,1.0748502994011977,0.281,0.35,0.494,0.8440000000000001,0.36,126,-0.5374251497005988,-0.5374251497005988,10.963473053892216,-0.9673652694610779,2.1497005988023954,235.9
11609,Willson Contreras,CHC,141,574,496.1694915254237,117.7186440677966,24.322033898305083,0.9728813559322034,23.34915254237288,71.02033898305085,72.96610169491525,57.400000000000006,152.74237288135595,15.566101694915254,5.83728813559322,2.91864406779661,0.23800000000000002,0.33299999999999996,0.429,0.762,0.331,105,-1.751186440677966,-0.09728813559322035,1.751186440677966,1.9457627118644067,1.9457627118644067,108.6
17620,Myles Straw,CLE,130,560,490.0,128.67647058823528,23.676470588235297,1.0294117647058822,5.147058823529412,61.76470588235294,44.26470588235294,57.647058823529406,107.05882352941175,3.088235294117647,22.647058823529413,7.205882352941176,0.262,0.341,0.345,0.6859999999999999,0.306,93,2.1617647058823533,1.7499999999999998,-2.6764705882352944,3.911764705882353,2.0588235294117645,129.2
14811,Luke Voit,NYY,134,581,503.8041958041958,124.93531468531468,21.33041958041958,2.0314685314685317,28.44055944055944,79.22727272727272,80.24300699300699,60.94405594405595,157.4388111888112,9.141608391608392,2.0314685314685317,1.0157342657342658,0.249,0.33799999999999997,0.465,0.802,0.344,120,-1.1173076923076923,-1.2188811188811188,12.899825174825175,-12.899825174825175,1.9298951048951047,259.7
sa917952,Jose Miranda,MIN,102,441,404.7826086956522,113.9782608695652,23.434782608695652,1.0652173913043477,15.978260869565219,55.391304347826086,57.52173913043478,24.5,56.45652173913044,5.326086956521739,3.1956521739130435,1.0652173913043477,0.282,0.32899999999999996,0.45899999999999996,0.7879999999999999,0.336,113,-0.31956521739130433,0.0,6.923913043478261,-1.1717391304347826,2.023913043478261,421.0
6012,Didi Gregorius,PHI,143,616,560.7441860465116,139.1627906976744,26.604651162790695,3.069767441860465,22.511627906976745,71.62790697674419,79.81395348837209,40.93023255813954,94.13953488372093,8.186046511627907,4.093023255813954,2.046511627906977,0.248,0.306,0.428,0.7340000000000001,0.314,94,0.0,1.4325581395348836,-4.911627906976744,4.297674418604651,1.9441860465116279,460.0
19339,Nicky Lopez,KCR,141,609,542.5246478873239,144.74471830985914,24.660211267605636,4.288732394366197,5.360915492957747,66.47535211267605,53.609154929577464,51.46478873239437,84.7024647887324,5.360915492957747,15.01056338028169,6.433098591549296,0.267,0.33399999999999996,0.359,0.6940000000000001,0.307,91,0.7505281690140845,-1.501056338028169,-5.682570422535211,5.682570422535211,2.0371478873239437,240.6
14566,Franmil Reyes,CLE,149,644,571.8801261829653,143.22397476340694,22.347003154574132,2.031545741324921,38.5993690851735,86.34069400630915,102.59305993690852,62.97791798107256,191.98107255520503,4.063091482649842,4.063091482649842,2.031545741324921,0.25,0.326,0.501,0.8270000000000001,0.349,122,-2.031545741324921,0.0,15.236593059936908,-17.67444794952681,1.929968454258675,124.2
20454,Jazz Chisholm Jr.,MIA,126,546,492.16901408450707,119.19718309859154,20.18661971830986,3.8450704225352115,21.14788732394366,70.1725352112676,63.443661971830984,41.33450704225352,142.26760563380282,5.767605633802817,21.14788732394366,8.651408450704226,0.24100000000000002,0.305,0.42700000000000005,0.732,0.314,100,0.48063380281690143,-2.6915492957746476,0.19225352112676058,0.09612676056338029,1.8264084507042253,79.7
11445,Mark Canha,NYM,134,581,486.3712784588442,112.94395796847635,22.385288966725042,3.052539404553415,18.31523642732049,71.22591943957968,63.08581436077058,70.20840630472854,129.22416812609455,18.31523642732049,7.122591943957969,3.052539404553415,0.233,0.34700000000000003,0.40299999999999997,0.7509999999999999,0.331,112,-0.3052539404553415,-2.1367775831873907,8.648861646234677,-8.648861646234677,1.933274956217163,277.0
11265,Jonathan Schoop,DET,141,609,561.1011235955057,147.6067415730337,27.370786516853933,1.9550561797752808,22.48314606741573,74.29213483146067,75.26966292134831,32.258426966292134,125.12359550561797,8.797752808988765,1.9550561797752808,0.9775280898876404,0.263,0.31,0.441,0.7509999999999999,0.322,103,-0.39101123595505616,-3.4213483146067416,2.248314606741573,-4.59438202247191,1.8573033707865167,197.6
6153,Eduardo Escobar,NYM,138,595,539.2844522968198,130.35335689045937,24.178445229681977,3.1537102473498235,23.127208480565372,68.3303886925795,77.79151943462898,45.20318021201413,122.99469964664311,3.1537102473498235,2.1024734982332154,1.0512367491166077,0.24100000000000002,0.301,0.429,0.731,0.312,100,-0.8409893992932863,-1.5768551236749118,-0.9461130742049471,0.8409893992932863,1.9973498233215548,194.0
6184,J.D. Martinez,BOS,154,665,591.676875957121,158.86676875957122,34.62480857580398,2.0367534456355285,31.56967840735069,89.61715160796325,99.8009188361409,62.12098009188361,156.8300153139357,5.091883614088821,1.0183767228177643,1.0183767228177643,0.26899999999999996,0.342,0.494,0.836,0.353,120,-2.4441041347626338,-0.5091883614088821,13.951761102603369,-17.617917304747323,1.9349157733537519,89.1
13066,Teoscar Hernández,TOR,151,651,589.8732394366197,152.81690140845072,30.56338028169014,1.0187793427230047,34.63849765258216,87.6150234741784,102.89671361502347,48.901408450704224,176.24882629107984,6.112676056338028,10.187793427230048,4.075117370892019,0.258,0.318,0.488,0.807,0.342,114,0.0,-2.13943661971831,10.799061032863849,-14.161032863849766,1.8338028169014085,30.5
17901,Andrew Benintendi,KCR,130,560,497.66606822262116,130.70017953321366,27.145421903052064,2.0107719928186714,17.09156193895871,68.36624775583483,68.36624775583483,51.27468581687612,108.58168761220826,5.026929982046679,12.064631956912029,5.026929982046679,0.263,0.335,0.43,0.765,0.331,108,0.0,0.5026929982046678,5.529622980251347,-6.0323159784560145,1.8096947935368042,192.7
sa876320,Jeremy Peña,HOU,117,504,459.39823008849555,113.73451327433628,18.95575221238938,3.3451327433628317,16.72566371681416,57.98230088495575,62.442477876106196,27.876106194690266,114.84955752212389,7.8053097345132745,10.035398230088495,4.460176991150442,0.247,0.299,0.413,0.711,0.306,95,-0.3345132743362832,0.0,-3.1221238938053095,6.467256637168141,2.007079646017699,464.8
13338,Omar Narváez,MIL,104,413,360.5888324873096,90.1472081218274,15.723350253807109,0.0,11.530456852791879,45.0736040609137,45.0736040609137,41.92893401015228,83.85786802030456,5.241116751269035,1.048223350253807,0.0,0.249,0.33399999999999996,0.389,0.722,0.316,95,-1.048223350253807,-1.7819796954314722,-3.668781725888325,4.717005076142132,1.886802030456853,248.3
17992,David Fletcher,LAA,151,651,595.6798179059181,163.98482549317146,31.61153262518968,2.9635811836115327,5.927162367223065,76.06525037936267,55.32018209408194,42.47799696509863,64.21092564491654,2.9635811836115327,11.85432473444613,3.95144157814871,0.275,0.32299999999999995,0.369,0.6920000000000001,0.303,90,0.5927162367223064,-0.09878603945371775,-7.112594840667679,3.0623672230652508,1.7781487101669198,335.6
7739,Travis d'Arnaud,ATL,139,570,512.6873857404022,127.12979890310787,26.051188299817184,1.0420475319926874,19.79890310786106,64.60694698354662,68.77513711151737,45.85009140767825,130.25594149908594,5.210237659963437,2.084095063985375,1.0420475319926874,0.248,0.315,0.419,0.7340000000000001,0.317,95,-1.3546617915904937,-1.8756855575868374,-4.897623400365631,-0.10420475319926874,1.8756855575868374,209.7
15112,Ryan McMahon,COL,134,581,511.98049645390074,131.8581560283688,27.81382978723404,2.0602836879432624,22.663120567375888,72.10992907801419,77.26063829787233,57.68794326241135,148.3404255319149,5.1507092198581566,5.1507092198581566,2.0602836879432624,0.257,0.33399999999999996,0.452,0.787,0.33799999999999997,97,-0.20602836879432626,1.1331560283687945,-2.0602836879432624,1.4421985815602836,1.8542553191489364,161.4
13145,Josh Bell,WSN,147,637,550.4565560821485,143.9036334913112,28.176935229067933,2.0126382306477093,31.195892575039494,86.5434439178515,98.61927330173776,75.4739336492891,125.78988941548184,5.031595576619273,1.0063191153238547,0.0,0.261,0.35200000000000004,0.486,0.8390000000000001,0.35600000000000004,121,-2.6164296998420222,-5.031595576619273,14.490995260663507,-17.409320695102686,1.8113744075829383,128.4
2434,Nelson Cruz,,133,574,507.6931034482759,135.58275862068965,21.772413793103446,0.9896551724137931,31.66896551724138,78.18275862068965,89.06896551724138,52.45172413793104,134.59310344827585,7.917241379310345,1.9793103448275862,0.9896551724137931,0.267,0.342,0.5,0.8420000000000001,0.353,123,-2.6720689655172416,0.0,13.756206896551724,-15.339655172413794,1.7813793103448274,174.6
19363,Austin Hays,BAL,136,588,539.248730964467,137.2994923857868,25.868020304568528,2.9847715736040605,23.878172588832484,71.63451776649747,74.61928934010152,33.827411167512686,120.38578680203045,7.959390862944162,6.964467005076142,2.9847715736040605,0.255,0.307,0.446,0.753,0.322,102,-0.3979695431472081,3.084263959390863,0.8954314720812182,-3.2832487309644667,1.7908629441624364,236.5
15672,Austin Meadows,TBR,141,609,537.7024390243903,131.70243902439023,27.726829268292686,2.970731707317073,26.736585365853657,79.21951219512196,82.19024390243902,58.42439024390244,135.66341463414636,6.931707317073172,6.931707317073172,2.970731707317073,0.245,0.324,0.455,0.779,0.332,116,-1.584390243902439,-0.4951219512195122,10.397560975609757,-13.566341463414632,1.782439024390244,136.8
19198,Yuli Gurriel,HOU,139,602,540.6757215619695,152.2886247877759,31.684210526315788,1.0220713073005092,18.39728353140917,73.58913412563668,78.69949066213923,49.05942275042445,76.65534804753821,5.110356536502547,2.0441426146010184,1.0220713073005092,0.281,0.344,0.44299999999999995,0.7879999999999999,0.33899999999999997,118,-1.3286926994906623,-2.3507640067911715,11.856027164685909,-14.206791171477079,1.8397283531409168,201.0
9077,Lorenzo Cain,MIL,123,532,470.57319587628865,125.04742268041237,23.035051546391752,1.0969072164948455,12.065979381443299,60.329896907216494,58.136082474226804,47.16701030927835,97.62474226804123,5.484536082474227,15.356701030927836,5.484536082474227,0.265,0.336,0.396,0.732,0.32,98,1.0969072164948455,1.5356701030927835,-0.43876288659793816,1.864742268041237,1.864742268041237,415.4
22458,Taylor Walls,TBR,104,448,389.84615384615387,88.3076923076923,19.384615384615383,1.076923076923077,8.615384615384617,47.38461538461539,43.07692307692308,48.46153846153847,114.15384615384615,3.230769230769231,12.923076923076923,6.461538461538462,0.22699999999999998,0.316,0.355,0.67,0.29600000000000004,91,-0.4307692307692308,6.353846153846154,-5.169230769230769,8.50769230769231,1.830769230769231,559.9
10556,César Hernández,WSN,126,546,482.6678383128295,125.70474516695958,23.0298769771529,1.9191564147627416,13.434094903339192,69.0896309314587,55.655536028119506,50.85764499121265,104.59402460456943,4.797891036906854,2.8787346221441124,0.9595782073813708,0.26,0.33399999999999996,0.396,0.73,0.318,96,-0.09595782073813709,-0.7676625659050967,-2.686818980667838,1.2474516695957822,1.6312829525483303,378.4
4314,Joey Votto,CIN,152,658,556.1547799696509,137.7905918057663,24.96206373292868,1.9969650986342944,30.952959028831565,88.86494688922609,92.8588770864947,90.86191198786041,155.76327769347495,4.992412746585736,1.9969650986342944,0.9984825493171472,0.248,0.35600000000000004,0.466,0.8220000000000001,0.35200000000000004,115,-3.3948406676783005,-0.8986342943854325,8.786646433990896,-13.579362670713202,1.6974203338391503,138.6
14854,Mike Yastrzemski,SFG,133,574,503.92459605026926,120.5709156193896,27.824057450628363,3.0915619389587077,21.640933572710953,69.04488330341113,69.04488330341113,55.648114901256726,144.27289048473966,7.213644524236984,4.122082585278276,2.061041292639138,0.24,0.32299999999999995,0.43700000000000006,0.76,0.325,106,-0.10305206463195692,-1.3396768402154398,4.01903052064632,-5.66786355475763,1.7518850987432675,284.1
2900,Roberto Pérez,PIT,110,435,382.6289926289926,81.22850122850123,14.963144963144963,1.0687960687960687,14.963144963144963,43.82063882063882,47.02702702702703,41.68304668304668,126.11793611793613,4.275184275184275,2.1375921375921374,1.0687960687960687,0.212,0.29600000000000004,0.37,0.6659999999999999,0.292,82,-1.4963144963144963,3.2063882063882065,-11.64987714987715,12.291154791154792,1.8169533169533167,502.7
11038,Kevin Kiermaier,TBR,120,518,465.5443037974684,108.18987341772151,20.763713080168777,5.4641350210970465,10.928270042194093,55.734177215189874,53.54852320675106,39.34177215189874,127.8607594936709,5.4641350210970465,12.021097046413503,4.371308016877637,0.23199999999999998,0.298,0.373,0.6709999999999999,0.29100000000000004,88,0.9835443037974684,4.808438818565402,-6.447679324894516,6.99409282700422,1.8578059071729955,581.1
19955,Gavin Lux,LAD,117,504,443.52,115.36,20.16,3.3600000000000003,14.559999999999999,62.72,59.36,49.28,101.92,3.3600000000000003,6.720000000000001,2.24,0.261,0.337,0.42100000000000004,0.758,0.327,106,0.448,-0.56,4.48,-2.8000000000000003,1.792,241.8
22168,Akil Baddoo,DET,143,616,541.7589576547231,131.42671009771988,25.0814332247557,6.019543973941367,17.055374592833875,76.24755700325733,63.20521172638437,60.19543973941368,151.49185667752442,4.013029315960912,20.065146579804562,7.022801302931596,0.242,0.32,0.408,0.728,0.315,99,1.103583061889251,1.103583061889251,0.3009771986970684,-5.0162866449511405,1.6052117263843648,155.9
11342,Jesús Aguilar,MIA,120,518,458.11560693641616,119.76878612716763,22.95568400770713,0.9980732177263969,22.95568400770713,65.87283236994219,72.85934489402698,51.899807321772634,100.80539499036608,3.9922928709055876,0.9980732177263969,0.0,0.262,0.34,0.46299999999999997,0.8029999999999999,0.34299999999999997,118,-1.596917148362235,-0.29942196531791904,10.379961464354528,-11.477842003853565,1.596917148362235,302.2
19734,Josh Rojas,ARI,130,560,491.6106194690265,119.92920353982302,27.75221238938053,2.9734513274336285,11.893805309734514,67.39823008849558,53.52212389380531,57.48672566371681,127.85840707964603,2.9734513274336285,10.902654867256636,4.95575221238938,0.244,0.325,0.386,0.711,0.311,91,0.8920353982300886,0.0,-5.352212389380531,2.6761061946902656,1.5858407079646017,238.8
18015,Paul DeJong,STL,113,490,430.89912280701753,101.00877192982456,19.342105263157894,1.0745614035087718,20.416666666666664,56.95175438596491,62.324561403508774,44.05701754385965,119.27631578947368,8.596491228070175,4.298245614035087,2.1491228070175437,0.23399999999999999,0.314,0.426,0.74,0.319,103,-0.3223684210526316,0.9671052631578948,1.3969298245614037,-0.5372807017543859,1.719298245614035,441.7
14221,Jorge Soler,,146,630,545.1347068145801,129.79397781299525,26.957210776545164,0.9984152139461173,32.94770206022187,85.86370839936609,88.85895404120443,69.88906497622821,162.7416798732171,7.9873217115689386,0.9984152139461173,0.9984152139461173,0.23800000000000002,0.332,0.47,0.8009999999999999,0.34299999999999997,116,-2.096671949286846,-2.8954041204437404,10.583201267828844,-15.774960380348654,1.5974643423137878,197.8
22558,Jarred Kelenic,SEA,131,567,503.76579925650555,116.98327137546468,23.185873605947954,2.107806691449814,23.185873605947954,66.39591078066914,68.50371747211896,50.587360594795534,135.953531598513,5.269516728624535,12.646840148698884,5.269516728624535,0.23199999999999998,0.307,0.424,0.731,0.315,103,0.31617100371747214,-2.8455390334572495,2.6347583643122676,-5.164126394052046,1.6862453531598516,136.9
18795,Ramón Urías,BAL,113,490,436.01694915254234,109.00423728813558,23.877118644067796,1.0381355932203389,13.495762711864407,52.94491525423729,52.94491525423729,40.48728813559322,118.34745762711864,8.305084745762711,4.1525423728813555,2.0762711864406778,0.249,0.321,0.4,0.721,0.314,97,-0.6228813559322034,-3.5296610169491527,-2.5953389830508473,2.2838983050847457,1.6610169491525426,479.4
9368,Evan Longoria,SFG,120,518,462.5,114.08333333333333,22.61111111111111,1.0277777777777777,19.527777777777775,60.638888888888886,65.77777777777777,44.19444444444444,117.16666666666667,5.138888888888888,3.083333333333333,1.0277777777777777,0.247,0.317,0.42700000000000005,0.7440000000000001,0.318,101,-0.8222222222222222,-0.7194444444444443,-0.10277777777777777,-0.9249999999999999,1.6444444444444444,409.9
19997,Santiago Espinal,TOR,123,532,480.7622950819672,128.63934426229508,26.163934426229506,2.180327868852459,8.721311475409836,58.868852459016395,54.50819672131148,39.24590163934426,81.76229508196721,4.360655737704918,8.721311475409836,4.360655737704918,0.267,0.325,0.379,0.705,0.308,91,0.2180327868852459,2.3983606557377053,-5.777868852459017,4.687704918032787,1.7442622950819673,504.6
2829,Manny Piña,ATL,76,304,269.16666666666663,63.333333333333336,11.611111111111112,1.0555555555555556,11.611111111111112,35.888888888888886,36.94444444444444,25.333333333333332,65.44444444444444,5.277777777777778,1.0555555555555556,1.0555555555555556,0.23600000000000002,0.312,0.41200000000000003,0.7240000000000001,0.314,93,-0.9500000000000001,1.5833333333333333,-3.6944444444444446,5.805555555555556,1.6888888888888889,553.3
19913,Jesús Sánchez,MIA,125,539,487.5687022900763,124.46374045801527,17.486641221374047,6.17175572519084,24.68702290076336,66.86068702290076,76.11832061068704,41.145038167938935,132.69274809160305,5.143129770992367,3.08587786259542,1.0286259541984732,0.255,0.317,0.46799999999999997,0.7859999999999999,0.332,111,-1.3372137404580153,-1.6458015267175572,6.17175572519084,-8.02328244274809,1.6458015267175572,223.8
15941,Austin Nola,SDP,87,355,314.7085889570552,82.76073619631902,17.42331288343558,1.0889570552147239,8.71165644171779,40.29141104294479,40.29141104294479,30.49079754601227,62.07055214723926,5.4447852760736195,2.1779141104294477,1.0889570552147239,0.264,0.336,0.40399999999999997,0.7390000000000001,0.322,104,-0.2177914110429448,-0.8711656441717792,1.633435582822086,1.4156441717791413,1.7423312883435584,363.7
19950,Andrés Giménez,CLE,115,497,454.30616740088107,112.7555066079295,22.98898678414097,2.1894273127753308,14.231277533039648,55.830396475770925,55.830396475770925,25.1784140969163,111.66079295154185,9.852422907488988,17.515418502202646,6.568281938325991,0.248,0.3,0.401,0.7020000000000001,0.303,91,0.4378854625550661,2.8462555066079296,-5.254625550660792,5.36409691629956,1.6420704845814977,275.5
5254,Robbie Grossman,DET,139,602,508.78709677419357,121.37096774193547,24.274193548387096,2.912903225806452,16.506451612903227,74.76451612903226,60.2,78.6483870967742,130.10967741935482,6.796774193548386,14.564516129032258,4.854838709677419,0.239,0.34600000000000003,0.396,0.742,0.325,106,-0.8738709677419355,-1.262258064516129,3.495483870967742,-9.030000000000001,1.456451612903226,185.8
21534,Cal Raleigh,SEA,68,269,246.23846153846154,57.93846153846154,13.450000000000001,0.0,9.311538461538461,30.003846153846155,32.073076923076925,16.553846153846155,62.07692307692308,3.103846153846154,3.103846153846154,1.0346153846153847,0.235,0.28800000000000003,0.41200000000000003,0.7,0.3,93,-0.10346153846153847,-0.41384615384615386,-2.2761538461538464,5.276538461538461,1.551923076923077,534.5
7007,Yadier Molina,STL,112,444,409.92558139534884,103.25581395348837,18.586046511627906,1.0325581395348837,11.35813953488372,44.400000000000006,47.49767441860465,22.71627906976744,75.37674418604651,6.195348837209302,2.0651162790697675,1.0325581395348837,0.253,0.299,0.382,0.682,0.29600000000000004,87,-2.3748837209302325,3.613953488372093,-9.60279069767442,11.254883720930234,1.5488372093023255,298.0
19238,Lourdes Gurriel Jr.,TOR,138,595,547.1019677996422,146.88729874776388,29.80322003577818,2.1288014311270125,25.54561717352415,74.50805008944543,84.087656529517,35.12522361359571,121.34168157423971,5.322003577817531,4.257602862254025,2.1288014311270125,0.26899999999999996,0.316,0.47,0.7859999999999999,0.33399999999999996,108,-1.0644007155635062,-1.0644007155635062,5.10912343470483,-9.260286225402504,1.5966010733452594,141.7
10847,Andrelton Simmons,,122,525,477.88461538461536,123.3974358974359,23.557692307692307,1.1217948717948718,7.852564102564103,54.96794871794872,50.48076923076923,33.65384615384615,68.42948717948718,4.487179487179487,4.487179487179487,1.1217948717948718,0.259,0.312,0.361,0.6729999999999999,0.295,84,0.22435897435897437,2.5801282051282053,-10.096153846153847,9.423076923076923,1.6826923076923077,588.8
12546,C.J. Cron,COL,134,581,510.1463414634146,136.64634146341464,28.34146341463415,1.0121951219512195,30.365853658536587,79.96341463414635,92.10975609756098,54.65853658536586,126.52439024390243,10.121951219512194,1.0121951219512195,1.0121951219512195,0.268,0.349,0.508,0.857,0.363,114,-2.226829268292683,-0.30365853658536585,7.996341463414635,-12.045121951219512,1.5182926829268293,124.2
12976,Austin Hedges,CLE,99,390,354.84507042253523,72.50704225352112,13.183098591549294,1.0985915492957747,14.28169014084507,39.54929577464789,43.943661971830984,25.267605633802816,110.95774647887325,4.394366197183099,2.1971830985915495,1.0985915492957747,0.205,0.263,0.368,0.631,0.272,70,-0.6591549295774647,1.5380281690140845,-15.050704225352112,9.887323943661972,1.6478873239436618,578.5
10681,Gio Urshela,NYY,138,595,548.452380952381,143.69047619047618,27.321428571428573,2.0238095238095237,17.202380952380953,67.79761904761905,73.86904761904762,35.416666666666664,125.47619047619048,5.05952380952381,2.0238095238095237,1.0119047619047619,0.262,0.309,0.414,0.723,0.312,98,-2.0238095238095237,-6.8809523809523805,-3.845238095238095,-1.3154761904761907,1.5178571428571428,275.0
26197,Andrew Vaughn,CHW,115,497,440.59528907922913,113.87366167023555,23.413276231263385,1.0642398286937902,20.220556745182012,61.72591006423983,64.9186295503212,44.698072805139184,102.16702355460386,6.385438972162741,2.1284796573875804,1.0642398286937902,0.258,0.332,0.45,0.782,0.336,114,-0.8513918629550322,0.0,7.8753747323340475,-9.046038543897216,1.5963597430406853,238.6
5452,Ji-Man Choi,TBR,109,469,394.36344086021506,92.79139784946237,21.18064516129032,1.0086021505376344,16.13763440860215,58.4989247311828,54.46451612903226,64.5505376344086,122.04086021505375,5.043010752688172,2.0172043010752687,1.0086021505376344,0.237,0.348,0.418,0.7659999999999999,0.33399999999999996,117,-0.8068817204301075,-0.8068817204301075,9.178279569892473,-10.186881720430108,1.5129032258064516,556.5
11899,Joc Pederson,,122,525,461.75908221797323,108.41300191204589,21.080305927342256,2.0076481835564053,24.091778202676863,68.2600382409178,66.25239005736137,46.17590822179732,122.46653919694073,9.034416826003824,4.015296367112811,2.0076481835564053,0.23600000000000002,0.316,0.449,0.765,0.32799999999999996,106,-0.20076481835564053,-1.4053537284894837,3.71414913957935,-6.524856596558318,1.505736137667304,447.6
19252,Cavan Biggio,TOR,123,532,446.7175572519084,102.54198473282442,21.3206106870229,2.030534351145038,17.259541984732824,68.02290076335878,56.854961832061065,73.09923664122138,133.0,4.061068702290076,7.106870229007633,2.030534351145038,0.23,0.34,0.396,0.737,0.32299999999999995,101,-0.6091603053435115,-2.7412213740458014,0.10152671755725191,-3.2488549618320612,1.5229007633587786,300.5
10231,José Iglesias,,115,497,463.44725738396625,125.82278481012659,27.26160337552743,2.0970464135021096,8.388185654008439,52.426160337552744,53.4746835443038,20.970464135021096,70.25105485232068,6.291139240506329,4.194092827004219,2.0970464135021096,0.272,0.31,0.397,0.7070000000000001,0.305,91,0.10485232067510548,-1.0485232067510548,-5.452320675105486,4.089240506329114,1.5727848101265822,591.8
9256,AJ Pollock,LAD,126,546,493.584,128.856,26.208000000000002,1.092,25.116,70.98,78.624,37.128,112.476,6.5520000000000005,7.644,3.2760000000000002,0.26,0.319,0.47100000000000003,0.79,0.335,111,-0.4368,-2.8392,7.316400000000001,-9.500399999999999,1.6380000000000001,221.3
15191,Chad Pinder,OAK,121,525,475.4518072289157,118.0722891566265,26.355421686746986,2.108433734939759,18.97590361445783,60.09036144578313,64.30722891566265,36.897590361445786,126.50602409638554,5.271084337349397,2.108433734939759,1.0542168674698795,0.249,0.309,0.43200000000000005,0.74,0.318,105,-0.9487951807228916,-1.0542168674698795,2.003012048192771,-4.533132530120482,1.5813253012048194,569.7
9774,Christian Vázquez,BOS,94,371,339.29059829059827,85.61538461538461,16.91168091168091,1.056980056980057,8.455840455840455,39.10826210826211,40.16524216524216,25.36752136752137,69.76068376068376,2.113960113960114,5.284900284900285,2.113960113960114,0.253,0.307,0.387,0.693,0.301,85,-1.2683760683760683,1.1626780626780628,-8.13874643874644,8.878632478632479,1.4797720797720795,202.1
18373,Ryan Mountcastle,BAL,146,630,574.6485623003196,147.93929712460064,27.17252396166134,1.0063897763578273,29.185303514376997,77.49201277955272,86.54952076677317,43.274760383386585,161.0223642172524,6.038338658146965,5.031948881789138,2.0127795527156547,0.258,0.314,0.46399999999999997,0.778,0.331,108,-0.6038338658146964,1.0063897763578273,5.535143769968051,-12.378594249201278,1.4089456869009582,113.0
20202,Brandon Marsh,LAA,120,518,461.1337325349301,112.69860279441117,20.67864271457086,4.135728542914172,11.373253493013973,56.86626746506986,51.69660678642715,45.49301397205589,149.9201596806387,5.169660678642715,9.305389221556887,4.135728542914172,0.244,0.316,0.377,0.693,0.303,91,0.5169660678642715,0.4135728542914172,-5.479840319361277,2.481437125748503,1.44750499001996,383.7
11442,Gary Sánchez,NYY,100,399,344.68586387434556,72.07068062827226,11.489528795811518,1.0445026178010473,20.89005235602094,50.13612565445026,55.3586387434555,42.824607329842934,111.76178010471203,6.267015706806283,1.0445026178010473,0.0,0.21,0.306,0.433,0.7390000000000001,0.317,101,-0.9400523560209424,-3.1335078534031413,-0.4178010471204189,3.969109947643979,1.4623036649214658,253.4
10200,Tucker Barnhart,DET,94,371,326.91014492753624,74.2,17.205797101449274,1.0753623188405796,7.527536231884057,36.562318840579714,34.41159420289855,33.33623188405797,87.10434782608696,4.301449275362319,1.0753623188405796,0.0,0.228,0.306,0.349,0.655,0.28800000000000003,81,-1.182898550724638,3.0110144927536227,-10.000869565217393,10.861159420289855,1.5055072463768113,400.6
