playerid,1B,2B,3B,AB,AVG,BB,CS,G,GDP,H,HBP,HR,IBB,Name,PA,R,RBI,SB,SF,SH,SO,Team
20308,66.82792151988372,21.696428455763417,1.0815990088430565,419.8624999693884,119.08447801488833,36.59433119710224,1.197329985809076,107.0,5.218435739554798,106.35920964008922,7.96124638689144,16.753260655599032,1.0377895045139547,Jake Meyers,462.0,60.72497230953766,66.19336181742793,7.076728798199009,2.9179669226054834,2.8678234995161715,122.26664436183059,HOU
19252,66.95635560179254,23.37521430133546,1.676707147693077,456.96568599970504,128.3366603877822,71.72551674703381,1.0863972352393234,123.0,5.400744766131897,108.82225506494194,3.9798368220421207,16.81397801412086,1.5493294182261317,Cavan Biggio,532.0,69.40726920531363,57.33422397229432,10.330023976861712,3.5929733824543977,0.78149007721124,136.93759776977575,TOR
19913,71.54252714901376,20.936056500277466,3.1599888790519035,497.48055363436555,110.95878249060027,48.10675471114016,2.187379498428783,125.0,7.850899180345193,119.77516394084884,6.285620015382194,24.13659141250573,4.199135959191471,Jesus Sanchez,539.0,62.44145500903417,71.60327451954954,3.3079597766302076,2.699538804988163,0.49379459464475844,152.84633930909192,MIA
12546,74.65773866407675,29.804843918805986,0.9835018552205036,506.43749029580687,140.8985139680851,54.08399237477245,0.5236846435220964,134.0,12.69530375756923,133.29307437622475,11.546943851210864,27.846989938121517,2.9039946619649615,C.J. Cron,581.0,70.35505590340836,88.7744718205477,2.0743281179582578,3.4200799230797445,0.23344958231415652,126.97930369201067,COL
15149,91.61075818453652,33.740350095270735,1.5890550280467055,574.7651424763594,169.96603127845495,55.98229728012346,0.5213979325437436,149.0,18.636704535760224,152.5310901381649,8.24400206174716,25.59092683031094,3.399520563569387,Trey Mancini,644.0,86.71701572055552,80.25552813890495,1.8619878270972023,2.7952981573950813,0.23243020599794584,144.11042204597558,BAL
10231,90.57811284696645,26.42456393617532,1.9580083636233718,460.94888371731406,146.28269374074856,23.510650076613693,2.7447121234853387,115.0,10.551230982157776,129.87804036036243,5.725474665921305,10.917355213597295,1.1139856464118865,Jose Iglesias,497.0,60.0781242959272,54.397164090143846,4.831586955840597,1.8641962029407169,0.43799441414143875,76.7856241925051,
14712,77.04780939566119,21.660331392786773,2.6285539850259996,454.2042491715135,127.15616572805257,42.023798942800234,6.713204807312129,115.0,5.540739497086317,113.43361613780512,2.3049496933560985,12.09692136433117,1.60154029078529,Manuel Margot,497.0,62.25473836504424,53.573217462380626,17.28742143166985,2.8917998985946256,1.4951010780867384,90.6816392280177,TBR
18795,81.89391259061469,23.81542815203222,0.8427278088584446,450.8002342379804,145.21836602582493,46.3346921069634,2.7514935674362273,117.0,7.521272473318073,121.24210525603507,8.021598663115864,14.690036704529723,0.8085936359453889,Ramon Urias,504.0,59.49843849611674,62.84983689640597,3.695238883688711,1.3642367818081174,0.4158705493503409,123.27039650069065,BAL
18015,58.8648287112024,18.383299607566144,1.0559139613635837,435.0909561477626,112.75321343506273,44.779399305779215,2.1002841938436143,113.0,9.474144945303388,98.26041403340068,8.533996069980624,19.956371753268577,0.6223394323666737,Paul DeJong,490.0,60.94196388818748,58.721185921552,5.542792520394599,4.3043742943410015,0.19112245302365338,120.00335335206563,STL
19955,73.46892521674826,19.029414781918305,3.9551523078321535,460.98763002003255,118.82616724565756,51.065127482154324,1.4498411757172895,117.0,5.346867788383872,110.01858180320903,4.166241257980115,13.56508949671032,2.7832757052189807,Gavin Lux,504.0,66.29153061860124,61.91593923231914,6.486381898286556,2.5049438993585937,0.3272974516661852,119.77309615898305,LAD
